id,otel_id,otel_ad,yorum,opinion,score
416,48,Vonresort Golden Coast,"Pozitif yonu, Personelin guler yuzlu ve her konuda yardimci olma gayreti, yemek kalitesi, havuzlarin genis ve ferah bir sekilde kullanima uygun olmasi, iskelenin denize ayri bir hava katmasi.",olumlu,0.9984627366065979
417,48,Vonresort Golden Coast,"Negatif yonu, Oda noktasinda banyo-wc gunumuze gore yenilenmeli",olumsuz,0.9969139099121094
418,48,Vonresort Golden Coast,"Pozitif yonu, Personel cok guleryuzlu, hizmet kalitesi cok iyi.",olumlu,0.9983058571815491
419,48,Vonresort Golden Coast,"Negatif yonu, Otelde bulunan marketteki sorumlu bayanin musterilere karsi hic nazik olmayan tavirlari ve konusmalari var. Birsey soylediginizde saygisizca cevaplar veriyor. Otelin icinde ayri bir isletme fakat oteldeki guleryuzlu, kibar personelin yaninda bu bayanin tavri otelle ilgili imaji bozuyor.",olumsuz,0.9990696310997009
420,195,Myra Hotel,"Pozitif yonu, Yemekler konum fiyat",olumlu,0.9980185031890869
421,195,Myra Hotel,"Negatif yonu, Havuz derin",olumsuz,0.9960998892784119
422,117,Elegance Hotel Marmaris,"Pozitif yonu, Merkezi ,temiz,",olumlu,0.9979525804519653
423,117,Elegance Hotel Marmaris,"Negatif yonu, Yemek servis maaslarinin temizligi ve sonraki misafirlere hazirlanmasi daha hizli olabilir",olumsuz,0.9938188791275024
424,117,Elegance Hotel Marmaris,"Pozitif yonu, Odalar ve genel olarak otel konforlu ve guzeldi.",olumlu,0.9980965256690979
425,117,Elegance Hotel Marmaris,"Negatif yonu, 5 yildizli bir otel ve hersey dahil konsepti olmasina ragmen, odada kahve seti yoktu, mini bar yetersiz ve ucretliydi, yemekler cok kotuydu, yemekler 3 yildizli otel ayarindaydi sadece ac kalmamak icin yedik. Yemek saatleri disinda yiyecek birsey bulamadik. Cocuklar icin dondurma dahi yoktu. Havuz barinda sadece bira, raki ve 3 cesit kokteyl ucretsiz geri kalan hersey ucretliydi. Plaj kismi cok kucuk ve dipdibe sezlognlar ile dolu.  Cocuklu bir aile olarak bir daha asla bu oteli tercih etmeyecegiz.",olumsuz,0.9973886013031006
426,128,Rixos Downtown Antalya,"Pozitif yonu, Hizmet,yemek ,personel,yemek ve icecek kalitesi hepsi super calisanlar guler yuzlu ilgi mukemmel",olumlu,0.998711884021759
427,128,Rixos Downtown Antalya,"Negatif yonu, Odadaki yataklar bir tik bakim yapilmali",olumsuz,0.9976487755775452
428,128,Rixos Downtown Antalya,"Pozitif yonu, Snack bar dedikleri lahmacun yapilan kisim sahaneydi. Butun tatil orda yemek yedik. Icecekler iyiydi.",olumlu,0.9984474778175354
429,128,Rixos Downtown Antalya,"Negatif yonu, Hizmet yavas. Deniz sahil bolumu otele ait olan super ama suriyeli afganli bilemiyorum bizimle ayni yerde rahatsiz edecek kadar guvensiz bolum .",olumsuz,0.9953669905662537
430,128,Rixos Downtown Antalya,"Pozitif yonu, Personel harika deniz mukemmel",olumlu,0.9981762170791626
431,128,Rixos Downtown Antalya,"Negatif yonu, Cocuk havuzu icin oyun alani kaydirak v.s. Yapilabilir havuz biraz daha hareketlilik kazanmali",olumsuz,0.9975082278251648
432,128,Rixos Downtown Antalya,"Pozitif yonu, sicakkanli personel yemekler ve sosyal olanaklar cok iyi cocuklar icin ekstra programlar yapilmasi mukemmel guler yuzlu ve mukemmel bir hizmet vardi.",olumlu,0.9982147812843323
433,128,Rixos Downtown Antalya,"Negatif yonu, .olumsuz yon bulunmamakta",olumlu,0.849829912185669
434,13,Hotel Terrace Beach Resort,"Pozitif yonu, Personel son derece nazik ve guleryuzlu yemekler harika plaj havuz otel tertemiz her sey cok guzeldi",olumlu,0.9963886141777039
435,13,Hotel Terrace Beach Resort,"Negatif yonu, Bulamadik??",olumsuz,0.9639471769332886
436,110,Club Hotel Turan Prince World,"Pozitif yonu, Otelin konumu cok guzeldi, peyzaj da basarili idi. Deniz ve havuzlarindan memnun kaldik. Sabahlari kus sesleri ile uyanmak da ayrica keyifli idi. Yemek cesitliligi yeterli ve lezzetliydi. Sadece tatlilarini begenmedik. Daha basarili olabilirdi. Cocuklarimiz rahatca  aquaparkta ve lunaparkta  eglenebildi. Animasyon ekibi ve programlarini cok basarili bulduk. Ozel gece organizasyonlari guzeldi.",olumlu,0.9945070743560791
437,110,Club Hotel Turan Prince World,"Negatif yonu, Otelin ve odalarinin dekorasyona ihtiyaci var. Club odada duslar  kullanilirken ic mekana su geliyor, banyo surekli islak ve anti hijyen oluyordu. Havlu ve tekstil urunler de eski ve yipranmisti malesef. Kokulari hosuma gitmedi hic.",olumsuz,0.9945414662361145
438,110,Club Hotel Turan Prince World,"Pozitif yonu, konum yemekler fena degildi",olumlu,0.9981266260147095
439,110,Club Hotel Turan Prince World,"Negatif yonu, tesise antalya merkezdentek kisi  misafirim geldi.resepsiyonda yarim saat gorusmeme izin verilmedi.tesis disinda gorusebildim.bu konu moral bozucuydu. Alkol kalitesi vasatti.Bayram nedeniyle tesiste doluluk cok fazla oldugu icin housekeeping ler yetersiz ve odayi onaylayan amirde sorun vardi.odadaki bardakta ruj lekeleri vardi",olumsuz,0.9986709952354431
440,110,Club Hotel Turan Prince World,"Pozitif yonu, Cocuklar icin havuzlar cok iyi .",olumlu,0.9988980293273926
441,110,Club Hotel Turan Prince World,"Negatif yonu, Odadaki klimalar bu sene yetersizdi.Cok fazla elektrik kesintisi yasandi.",olumsuz,0.9975305199623108
442,110,Club Hotel Turan Prince World,"Pozitif yonu, Cocuklu aileler icin ideai bir otel. Her turlu ihtiyaca hizmet ediyor. Yemekleri lezzetli ve cesitlilik cok.",olumlu,0.9985644817352295
443,110,Club Hotel Turan Prince World,"Negatif yonu, Sivrisinek fazlaydi",olumsuz,0.9967717528343201
444,81,Club Hotel Barbarossa Kas,"Pozitif yonu, Otel essiz konumda, odalar manzarali ve gunluk temizleniyor. Personel ilgili ve saygili",olumlu,0.9984620809555054
445,81,Club Hotel Barbarossa Kas,"Pozitif yonu, Personel cok ilgili ve guler yuzlu.",olumlu,0.9985259771347046
446,81,Club Hotel Barbarossa Kas,"Negatif yonu, Oda girdigimizde temizdi ancak kaldigimiz 3 gun boyunca house keeping talep etmemize ragmen ugramadi.",olumsuz,0.998320996761322
447,49,Altis Resort Hotel Spa,"Pozitif yonu, Personeller ilgili ve guler yuzlu. Yemekler lezzet ve cesit olarak iyi. Odalar ve havuzlar temiz. Tesisin konumu ve peyzaji guzel. Memnun kaldik, tekrar gitmek isteriz",olumlu,0.9966210126876831
448,49,Altis Resort Hotel Spa,"Negatif yonu, Aksam vakitleri etkinliklerin az ve benzer olmasi.",olumsuz,0.9980414509773254
449,49,Altis Resort Hotel Spa,"Pozitif yonu, Denizi guzel bir tatil oldu",olumlu,0.9984839558601379
450,49,Altis Resort Hotel Spa,"Negatif yonu, Oda konforu, ozellikle banyolar kotu idi, Yemekler daha iyi olabilir",olumsuz,0.9956450462341309
451,49,Altis Resort Hotel Spa,"Pozitif yonu, Havuz, Aqua park, deniz ve kumsal mukemmeldi. Yemekler taze ve lezzetliydi.",olumlu,0.9946527481079102
452,49,Altis Resort Hotel Spa,"Negatif yonu, Oda, yata konforu kotu. Meyve suyu icecek cesitleri cok kotu. Dondurma cesitleri cok kotu.",olumsuz,0.9983861446380615
453,49,Altis Resort Hotel Spa,"Pozitif yonu, Yemekleri denizi personelin guleryuzlulugu ile dort dortluktu tesekkurler altis resort hotel",olumlu,0.9984989166259766
454,262,Atrium Hotel Bodrum,"Pozitif yonu, .lokasyon iyi",olumlu,0.9980750679969788
455,262,Atrium Hotel Bodrum,"Negatif yonu, ...kahvalti kotu, carsaf havlu eski",olumsuz,0.9971551299095154
456,262,Atrium Hotel Bodrum,"Pozitif yonu, Konumu cok iyi.",olumlu,0.9982348680496216
457,262,Atrium Hotel Bodrum,"Negatif yonu, Hijyen kotu.Odada telefon bozuktu bildirmememize ragmen duzeltilmedi.",olumsuz,0.9979279637336731
458,262,Atrium Hotel Bodrum,"Pozitif yonu, Gerek personelleri gerek otelin guzelligi ve yemekleri gayet fiyat performansti cok begendim bodruma gidince tekrar tekrar konaklamak isteyecegim bir yer oldu. Atrium ailesine tesekkur ederim.",olumlu,0.998677670955658
459,144,Ambrosia Hotel,"Pozitif yonu, Konum ve personel iyi...",olumlu,0.9979199171066284
460,83,Golden Key Bordubet,"Pozitif yonu, Hersey mukemmeldi. Ozellikle Kudret Bey'e ilgi ve alakasi icin cok tesekkur ederiz.",olumlu,0.9990167021751404
461,14,Hotel Turan Prince,"Pozitif yonu, Cocuklu aileler icin mukemmel bir otel oda temizlikleri biraz dusuk o kadar",olumlu,0.9993425607681274
462,14,Hotel Turan Prince,"Negatif yonu, Yataklari iyicene eskimis",olumsuz,0.9954420328140259
463,14,Hotel Turan Prince,"Pozitif yonu, 4 ve 6 yasinda cocuklarim ile birlikte ailecek konakladik. Kesinlikle cocuk oteli, kids cluptaki calisanlar cok ilgili, her gun cocuklara yonelik aktiviteler yapiliyor. Personel guler yuzlu, fiyat performans acisindan kesinlikle cok memnun kaldik.",olumlu,0.9973159432411194
464,58,Mysea Hotels Incekum,"Pozitif yonu, Kumsal plaj, ve guleryuzu bar personal.",olumlu,0.9968395829200745
465,58,Mysea Hotels Incekum,"Negatif yonu, Animasyon yok, tv bozuk yalvara yalvara tamirci getirtirdigim , fitnes yok, yemekler  berbat (bir gun kokmus tavuk verildi),,temizlik sifir, 3 gun sicak su olmadi, dus ta bocek geziyor. Burda yazsam herseyini  ,vaktim yetmez. Berbat ,berbar, berbat! Bu hotel eksi 5 yildiz hakkediyor.",olumsuz,0.9963141679763794
466,198,Point Beach,"Pozitif yonu, Konumu guzel",olumlu,0.996179461479187
467,198,Point Beach,"Negatif yonu, Yemekleri,klima eksikligi,restoranin kotu ve musteri acisinda elverissizligi",olumsuz,0.9983320832252502
468,198,Point Beach,"Pozitif yonu, Personel cok iyi niyetli.Hic bir rahatsizlik yasamadik.",olumlu,0.998533308506012
469,198,Point Beach,"Negatif yonu, Oda temizligi,ana menu yemekleri ayni.Alkollu icecekler cok kotu.",olumsuz,0.9941191673278809
470,198,Point Beach,"Pozitif yonu, Konum harika",olumlu,0.9976114630699158
471,198,Point Beach,"Negatif yonu, Tesisteki bardak krizi",olumsuz,0.99810791015625
472,198,Point Beach,"Pozitif yonu, Personel yardimci olmaya, aksakliklari duzeltmeye gayretliydi. Bize daha buyuk oda jesti yaptilar. Denize cok yakin ve manzara nefisti. Giriste bizi Ataturk posterinin karsilamasi bizi cok mutlu etti. Kaldigimiz odanin klimasinin sorunsuz calismasindan ve yavas olsa da internet baglantisindan memnunuz.",olumlu,0.9977470636367798
473,198,Point Beach,"Negatif yonu, Otel bakimsiz ve temizlik yeterli degil. Havlularin rengi sararmis. Icecek alinan bardak, fincanda ruj izi vardi. Bar diye bir sey yoktu diyebilirim. Tek cesit kokteyli hazirlayip sogutucuya koymuslar, istediginiz kokteyli hazirlamiyorlar. Yemekler yeterli cesitlilikte degildi. Her gun tavuk yemegi cikti. Cay saatinde marketten alinan pastalar cikiyor. Otel tadilata girecek diye her sey kaderine birakilmis. Balkondaki sandalyeler curumus, telleri cikmis. Kaldigimiz odanin balkon kapisi kilitlenmiyordu. Sahildeki sezlonglar kirik, minderleri eskimisti.",olumsuz,0.9962003231048584
474,87,My Adress Alacati,"Pozitif yonu, Genel olarak konum temizlik oda kahvaltiya memnun kaldik",olumlu,0.9990203976631165
475,111,Club Marco Polo,"Pozitif yonu, Icki ve yemek kalitesi, tesisin konumu, denizin berrakligi, personelin ilgi ve alakasi harikaydi",olumlu,0.9978488087654114
476,111,Club Marco Polo,"Negatif yonu, Biz tesisi elestirecek bir nokta bulamadik, tekrar tercih edecegimiz harika bir deneyimdi",olumsuz,0.996330976486206
477,111,Club Marco Polo,"Pozitif yonu, Yiyecek icecek kalitesi ve cesidi mukemmel personeller cok nazik ne yazik ki ulkemizde yabanci turistlerin on planda oldugu bir cok otel var biz bu negatif ayrimciligi 2 yildir otelinizde hic yasamadik ben herseyi cok begendigim icin ek bir oneri aklima gelmiyor ozellikle barda damla hanim Isa Can Mine kahve evinde ki kucuk hanimlar gusto restoranda stajyer Emre inanin herkes sanki otelin sahibi gibi islerini sahipleniyor ve misafirleri agirliyor umarim maddi manevi olarak ta karsiligini aliyorlardir  2 . Yil konaklamamiz gozden kacmamis odamiza surpriz bir hediye gonderilmis bence hizmet icin hersey dusunulmus bir otel lutfen tum calisanlarinizin kiymetini bilin cunku odalar , havuz ve deniz her otelde var bu oteli tercih sebebi yapan yonetim anlayisi ve personeller …. Sevgiyle kalin",olumlu,0.9913879632949829
478,111,Club Marco Polo,"Negatif yonu, Sizin elinizde olan bir durum degil ama bu yil denizde ne yazdik ki cop atiklari oldu ve bu bircok misafir degerlendirmesini negatif olarak etkilemis",olumsuz,0.9903325438499451
479,111,Club Marco Polo,"Pozitif yonu, Yemekleri bar ve icecekler harikaydi",olumlu,0.9974977970123291
480,111,Club Marco Polo,"Negatif yonu, Sadece odalar biraz uzak oda sorun teskil etmedi",olumsuz,0.9888131022453308
481,111,Club Marco Polo,"Pozitif yonu, Denize sifir olusu, yemekleri cok guzel,",olumlu,0.9978829622268677
482,111,Club Marco Polo,"Negatif yonu, Hijyen ve temizlik kalitesi dusuktu",olumsuz,0.9967774748802185
483,129,Robinson Club Pamfilya,"Pozitif yonu, Temizlik,denizinin kum olmasi,personel guler yuzlu ve islerini severek yapiyor olmasi,yemekler ve cesitliligi,ortak alan temizligi,etkinlikler,sakin ve aile oteli olmasi.",olumlu,0.998421847820282
484,129,Robinson Club Pamfilya,"Negatif yonu, Karsilama ve ugurlama yetersiz ve gecikmeliydi.",olumsuz,0.9977529644966125
485,84,Marmaris Beach Hotel,"Pozitif yonu, Denize sifir konumu",olumlu,0.998489499092102
486,84,Marmaris Beach Hotel,"Negatif yonu, Denize bakan odalarda ayri yatakli oda yok",olumsuz,0.9924465417861938
487,84,Marmaris Beach Hotel,"Pozitif yonu, Yok, sadece oda mobilyasi yeni, herkes cok kabaydi.",olumlu,0.9933264851570129
488,84,Marmaris Beach Hotel,"Negatif yonu, Biz Kismi deniz manzarali odayi aldik, fakat odamizdaki cikmamis, uzatmis gittik, 2 kisilik ekonomik odaya cocuk yatagi koymuslar, 3 yetiskiniz biz, soyleyince odayi degistirdiler, ertesi gun, bu odanin girisi var, sizi aldiginiz odaya geciriyoruz dediler, toplandik girdik oda, yan tesisin deposuna bakiyor, 1. Katta ve karanlik. Oysa ki ust katta ve resimde gordugumuz kismi deniz manzarali idi.",olumsuz,0.9954508543014526
489,84,Marmaris Beach Hotel,"Pozitif yonu, Denize sifir konumu",olumlu,0.998489499092102
490,84,Marmaris Beach Hotel,"Negatif yonu, Denize bakan odalarda ayri yatakli oda yok",olumsuz,0.9924465417861938
491,84,Marmaris Beach Hotel,"Pozitif yonu, Yok, sadece oda mobilyasi yeni, herkes cok kabaydi.",olumlu,0.9933264851570129
492,84,Marmaris Beach Hotel,"Negatif yonu, Biz Kismi deniz manzarali odayi aldik, fakat odamizdaki cikmamis, uzatmis gittik, 2 kisilik ekonomik odaya cocuk yatagi koymuslar, 3 yetiskiniz biz, soyleyince odayi degistirdiler, ertesi gun, bu odanin girisi var, sizi aldiginiz odaya geciriyoruz dediler, toplandik girdik oda, yan tesisin deposuna bakiyor, 1. Katta ve karanlik. Oysa ki ust katta ve resimde gordugumuz kismi deniz manzarali idi.",olumsuz,0.9954508543014526
493,59,Piril Hotel Thermal Beauty Spa,"Pozitif yonu, Tatlilar guzeldi Havuz yani keyifli",olumlu,0.998975396156311
494,59,Piril Hotel Thermal Beauty Spa,"Negatif yonu, Ana restoranin acik hava oturmasi olmaali idi. Restoran cok vasatti Otel bakimsiz idi Banyolarin havalandirmasi yok, o yuzden kotu bir koku var Servis yavas Akiam yemeklerinde cay ikrami olmali Fitness alani pis, bazi ekipmanlar pasli idi.",olumsuz,0.9960789680480957
495,59,Piril Hotel Thermal Beauty Spa,"Pozitif yonu, Konum,isletme,fiyat,ve en onemlisi spa da medikal masaj.",olumlu,0.998186469078064
496,59,Piril Hotel Thermal Beauty Spa,"Negatif yonu, Termal havuz tavani eskimis",olumsuz,0.9976620078086853
497,59,Piril Hotel Thermal Beauty Spa,"Pozitif yonu, Kolay ulasim",olumlu,0.995812177658081
498,59,Piril Hotel Thermal Beauty Spa,"Pozitif yonu, Konumu  Oda temizligi",olumlu,0.9979262351989746
499,59,Piril Hotel Thermal Beauty Spa,"Negatif yonu, Acik bufe de biten seylerin devami yok Havuz basi yanlari kuflu Otelin bazi bolgeleri soguk Su disinda icecek bir sey yoktu  Oda da kasa bozuktu  Odanin klimasi calismiyordu  Kahvaltida ki zeytinler artik cop olmus buzulmus hala koyuyorlardi kahvalti diye onlari yani bes yildiz kalitesini hak etmiyor kisacasi",olumsuz,0.997117817401886
500,59,Piril Hotel Thermal Beauty Spa,"Pozitif yonu, Calisan arkadaslar gercekten cok guler yuzlu ve yardimciydi ama en onemlisi gercekten cok hijyenikti. Ayrica spa bolumunde calisan masor arkadaslar gercekten bu konuda cok basarili.",olumlu,0.9987516403198242
501,59,Piril Hotel Thermal Beauty Spa,"Negatif yonu, Yemekler pek tatmin edici degildi bu bizi pek mutlu etmeyen bir durum oldu ve maalesef sanssizligimiz otel de bir gece kaldik pazar sabahi termal havuzun gereginden fazla sicak olmasindan dolayi sabah ne yazik ki havuzu kullanamadik asagida sordugumuzda da hos Bi tavir goremedik bastan savma bir cevapla gecistirildik bu da biraz can sikici oldu acikcasi zaten kisa bir sure kaldik ama tam anlamiyla bu imkanlardan yararlanma sansimiz olmadi.",olumsuz,0.9972830414772034
502,118,Galeri Resort Hotel,"Pozitif yonu, Otel konum olarak merkezden kismen uzak olsa da sahil seridi cok guzeldi, yemekler enfes, alkol ve icecekler guvenilir ve lezzetli. Havuzlar yeterli ve eglenceli. Bebek ve aile dostu bir otel. Ihtiyac duyulan her sey var ve ortak kullanim alanlari hep yakin. Calisanlar cok sicak kanli ve yardimci idi. Ozellikle restoran sefimiz Ilknur hanim her zaman yardimci oldu ve guler yuzu ile bizi sicacik karsiladi. Tum otel calisanlarina bebegimiz ve bize yasattiklari guzel tatil icin tesekkur ediyoruz.",olumlu,0.9921936988830566
503,118,Galeri Resort Hotel,"Negatif yonu, Deniz aniden derinlesiyor ve dalgali, bu acidan bebekli ve kucuk cocuklu aileler icin denizde dikkatli olmak gerekiyor. Kaydiraklar kismen bakimsizdi diyebilirim. Odalarda temizlik sonrasi carsaf ve havlu degisimi icin ozellikle belirtmek gerekti birkac defa. Biraz eski olmasina ragmen cok guzel bakim yapilmis. Animasyon olarak biraz daha gelistirilebilecegini dusunuyorum.",olumsuz,0.9534356594085693
504,118,Galeri Resort Hotel,"Pozitif yonu, Bebekli aileler icin cok ideal. 3. Gelisimiz ikisi bebekle olmustu.Her sey elinin altinda. Yemekler cok iyi. Personel guler yuzlu ari gibi geziyolar surekli. Havuzlar temiz, yeterli. Deniz dalgali baya ama kenarda taslarla da oynadik az da olsa dalgasiz zamanda girdik bebekle denize.surekli bi organizasyon var gunduz gece surekli. Cocuklar icin de eglenceler var. Parki yeterli her gun gittik.Seneye tekrar gitmek istiyoruz bakalim insaallah ??",olumlu,0.9958164691925049
505,118,Galeri Resort Hotel,"Pozitif yonu, Yemek kalitesi ve cesitlilligi tatmin edici duzeyde. Personele 10 uzerinden 10 tamami guler yuzlu ve herseye kosturuyorlar.",olumlu,0.9985324740409851
506,118,Galeri Resort Hotel,"Negatif yonu, Deniz asiri dalgali otelin bu konuda yapacagi cok bisey yok belkide oteldeki tek zayif nokta bu.Odalar cok buyuk olmasada zaten oda da vakit gecirilmedigi icin hic onemli degil.",olumsuz,0.9912086129188538
507,130,Robinson Camyuva,"Pozitif yonu, Her ogun yemek salonunda sizi sasirtacak surprizler sizi bekliyor. Sushi dahil servis edildi.  Sikma havuc, elma, portakal sulari taze meyvelerden yapilmis smoothieler her sabah kahvaltida hazirdi. Otel dolu olmasina ragmen hicbir sekilde kaotik bir ortam yoktu, sezlonglar yeterli sayidaydi.  Odalar temiz ve her zaman serindi.",olumlu,0.9939939379692078
508,130,Robinson Camyuva,"Negatif yonu, Tek bir olumsuz sey soyleyebilecegim, caylar biraz daha iyi olsa kahvaltilarin keyfi bir kat daha artardi.",olumsuz,0.9973923563957214
509,130,Robinson Camyuva,"Pozitif yonu, deniz tarafi iyi odalar buyuk ve rahat yemeklerde iyi",olumlu,0.9985198974609375
510,130,Robinson Camyuva,"Negatif yonu, odalar cok karanlik tuvalette taharet muslugu yok yemek masalari 8 li hic tanimadigin kisilerle yemek yerken kucuk tartismalar cikiyor",olumsuz,0.9927961826324463
511,130,Robinson Camyuva,"Pozitif yonu, Yemekler, sovlar, deniz, manzara be konfor mukemmel",olumlu,0.9980324506759644
